,carat,depth,table,price,x,y,z
40962,0.51,62.9,55.0,1179,5.12,5.08,3.21
48561,0.56,61.2,56.0,1991,5.31,5.38,3.27
19692,0.3,61.8,57.0,624,4.29,4.32,2.66
35330,0.33,60.7,55.0,898,4.49,4.5,2.73
20958,1.5,58.7,57.0,9173,7.48,7.42,4.37
9645,1.01,60.3,58.0,4641,6.5,6.56,3.94
23665,1.65,61.6,58.0,11712,7.59,7.55,4.66
39059,0.47,62.7,55.0,1058,5.08,4.95,3.15
52547,0.6,62.2,55.0,2533,5.36,5.44,3.36
6412,0.74,65.4,53.0,4040,5.73,5.71,3.74
43880,0.59,62.4,59.0,1452,5.33,5.37,3.34
29340,0.31,59.2,60.0,698,4.47,4.42,2.63
1404,0.27,60.4,58.0,560,4.18,4.2,2.53
51104,0.72,61.1,56.0,2337,5.76,5.79,3.53
9877,0.9,62.6,58.0,4681,6.08,6.13,3.82
10774,1.02,58.4,59.0,4855,6.65,6.57,3.86
17264,1.19,61.3,57.0,6911,6.81,6.83,4.18
29937,0.34,63.3,57.0,714,4.47,4.44,2.82
3322,0.81,61.5,56.0,3373,6.01,6.03,3.7
16016,1.22,63.2,58.0,6409,6.82,6.76,4.29
4679,0.8,62.7,56.0,3673,5.9,5.94,3.71
44224,0.57,61.1,59.0,1571,5.39,5.32,3.27
13036,0.36,60.3,58.0,600,4.6,4.65,2.79
48894,0.54,61.4,57.0,2039,5.21,5.24,3.21
44559,0.52,61.8,56.0,1605,5.18,5.15,3.19
25438,1.68,62.7,58.0,14192,7.51,7.54,4.72
3317,0.87,62.3,57.0,3372,6.08,6.12,3.8
31905,0.3,62.9,57.0,776,4.31,4.28,2.7
44486,0.51,62.9,56.0,1597,5.07,5.1,3.2
17560,2.25,64.9,58.0,7069,8.15,8.12,5.28
41103,0.44,61.1,57.0,1194,4.91,4.94,3.01
17939,1.25,60.4,59.0,7246,6.92,6.96,4.19
41216,0.4,62.0,61.0,1206,4.72,4.7,2.92
50672,0.34,59.8,57.0,2287,4.57,4.59,2.74
23023,0.35,61.4,56.0,630,4.55,4.51,2.78
31479,0.34,60.6,60.0,765,4.49,4.45,2.71
311,0.74,62.9,60.0,2800,5.74,5.68,3.59
3920,0.56,61.9,56.0,3496,5.32,5.28,3.28
30715,0.33,61.2,57.0,738,4.46,4.49,2.74
51367,0.71,61.2,55.0,2365,5.77,5.79,3.54
10212,1.05,60.4,58.0,4742,6.59,6.55,3.97
2102,0.9,64.3,60.0,3115,6.0,6.1,3.89
52887,0.77,60.2,59.0,2584,5.89,5.97,3.57
20188,1.51,60.5,54.6,8637,7.36,7.4,4.46
52044,0.76,62.4,58.0,2451,5.83,5.86,3.65
31917,0.3,63.1,59.0,776,4.27,4.25,2.69
39980,0.41,62.0,56.0,1107,4.77,4.75,2.95
8924,1.01,62.9,57.0,4496,6.27,6.36,3.97
10880,1.03,61.4,57.0,4879,6.45,6.54,3.99
29079,0.43,61.8,60.0,688,4.83,4.85,2.99
27973,0.3,61.5,56.0,658,4.29,4.33,2.65
48852,0.7,63.6,65.0,2032,5.67,5.55,3.57
36332,0.32,61.6,60.0,936,4.4,4.37,2.7
3925,0.74,60.8,56.0,3497,5.85,5.89,3.57
104,0.8,62.9,56.0,2760,5.94,5.87,3.72
2756,0.83,63.7,59.0,3250,5.95,5.89,3.77
22962,1.41,63.4,63.0,11010,7.13,6.97,4.47
8841,0.9,63.9,60.0,4479,6.09,6.14,3.91
33453,0.32,62.1,58.0,828,4.39,4.37,2.72
35689,0.46,62.3,56.0,911,4.93,4.96,3.08
20591,1.52,60.2,60.0,8897,7.46,7.4,4.47
42744,0.51,61.8,58.0,1343,5.11,5.15,3.17
13297,1.03,61.8,57.0,5491,6.53,6.49,4.02
36315,0.32,61.3,56.0,936,4.44,4.43,2.72
9190,1.04,61.8,56.0,4547,6.49,6.53,4.02
8028,1.08,62.2,57.0,4333,6.56,6.6,4.09
22351,0.31,62.2,55.0,628,4.39,4.36,2.72
35588,0.4,62.9,58.0,907,4.74,4.71,2.97
21938,1.51,61.2,60.0,10012,7.46,7.37,4.54
30785,0.33,61.6,53.0,742,4.45,4.48,2.75
9513,0.9,62.7,56.0,4612,6.18,6.16,3.87
33779,0.32,62.9,59.0,842,4.39,4.36,2.75
10821,1.01,60.7,58.0,4868,6.55,6.52,3.97
4880,0.79,61.6,55.0,3715,5.94,6.04,3.69
39754,0.56,61.7,54.0,1094,5.31,5.36,3.29
40114,0.41,60.1,57.0,1115,4.83,4.85,2.91
34659,0.31,61.8,55.0,872,4.35,4.33,2.68
7342,1.01,63.7,56.0,4211,6.26,6.34,4.01
28207,0.4,62.1,62.0,666,4.7,4.73,2.93
12894,1.01,62.1,57.0,5372,6.4,6.45,3.99
36458,0.31,62.2,55.0,942,4.34,4.31,2.69
34593,0.3,62.3,54.0,469,4.29,4.32,2.68
43823,0.51,63.9,56.0,1443,5.11,5.07,3.25
45378,0.72,62.7,56.0,1666,5.66,5.72,3.57
25037,0.38,62.7,58.0,641,4.61,4.57,2.88
1784,0.62,58.1,63.0,3050,5.59,5.66,3.27
11596,1.06,61.9,55.0,5043,6.61,6.54,4.07
15315,1.37,62.4,58.0,6148,7.0,7.1,4.4
29072,0.3,62.5,61.0,688,4.23,4.28,2.66
44416,0.58,62.2,55.0,1586,5.4,5.31,3.33
419,0.26,61.5,57.0,556,4.09,4.12,2.52
29392,0.31,63.2,59.0,698,4.31,4.24,2.7
28296,0.3,60.6,56.0,432,4.35,4.4,2.65
354,0.74,61.9,56.0,2805,5.8,5.77,3.58
29118,0.34,63.3,56.0,689,4.45,4.39,2.8
43808,0.51,61.3,59.0,1443,5.17,5.11,3.15
52823,0.7,60.4,60.0,2573,5.74,5.79,3.48
13912,1.06,59.3,59.0,5664,6.66,6.7,3.96
7398,0.33,61.4,57.0,579,4.44,4.49,2.74
30383,0.43,60.9,55.0,730,4.89,4.99,3.01
44931,0.51,63.2,60.0,1633,5.04,5.06,3.19
30693,0.3,61.4,59.0,737,4.31,4.36,2.66
38164,0.34,61.9,54.0,1014,4.46,4.49,2.77
815,0.71,61.5,62.0,2863,5.74,5.68,3.51
51370,0.61,62.3,55.0,2366,5.46,5.49,3.41
13965,1.01,59.6,63.0,5684,6.55,6.47,3.88
23463,1.31,59.2,59.0,11459,7.12,7.18,4.23
26304,1.7,60.1,58.0,15804,7.78,7.74,4.66
38302,0.28,62.0,56.0,487,4.18,4.21,2.6
27212,2.29,61.6,60.0,17539,8.45,8.43,5.2
30323,0.36,61.2,60.0,726,4.56,4.59,2.8
27096,2.01,61.8,59.0,17235,8.15,8.07,5.01
52169,0.7,62.2,55.0,2475,5.69,5.72,3.55
34700,0.46,62.5,58.0,874,4.87,4.92,3.06
17944,1.03,63.3,59.0,7251,6.4,6.45,4.07
48289,0.52,61.6,55.0,1957,5.14,5.18,3.19
7419,1.11,62.0,57.0,4227,6.67,6.64,4.13
1133,0.71,59.1,59.0,2920,5.88,5.83,3.46
14791,1.05,62.5,59.0,5951,6.5,6.43,4.04
10911,1.04,62.6,59.0,4890,6.43,6.47,4.04
50114,0.7,62.7,59.0,2209,5.57,5.63,3.51
39692,0.4,62.4,56.0,1088,4.72,4.74,2.95
23633,1.5,61.4,58.0,11655,7.28,7.24,4.46
16901,1.21,63.3,58.0,6748,6.72,6.77,4.27
41142,0.5,62.1,56.0,1197,5.05,5.09,3.15
51598,0.7,63.3,55.0,2394,5.61,5.67,3.57
23422,1.57,62.2,58.0,11415,7.45,7.4,4.62
22565,1.52,63.3,57.0,10618,7.33,7.32,4.64
30364,0.36,60.3,60.0,729,4.64,4.58,2.78
40987,0.45,61.8,57.0,1181,4.94,4.9,3.04
10753,1.01,62.7,55.0,4853,6.32,6.4,3.99
5171,0.71,61.8,57.0,3772,5.7,5.75,3.54
12243,0.92,60.6,61.0,5202,6.21,6.29,3.79
7035,0.9,62.1,56.0,4161,6.16,6.2,3.84
17965,1.25,60.9,59.0,7260,6.98,7.02,4.26
11864,1.34,64.7,55.0,5106,7.03,6.97,4.53
46385,0.59,62.0,58.0,1764,5.35,5.42,3.34
12415,1.06,61.0,58.0,5236,6.65,6.6,4.04
52563,0.7,61.2,59.0,2536,5.69,5.65,3.47
5693,1.01,62.0,54.0,3888,6.36,6.51,3.99
11166,1.07,63.1,59.0,4949,6.49,6.45,4.08
4035,0.82,62.1,56.0,3528,5.94,5.98,3.7
24323,1.6,63.6,58.0,12581,7.44,7.38,4.71
37890,0.37,61.9,58.0,1006,4.62,4.56,2.84
16915,2.03,65.6,56.0,6753,7.89,7.86,5.16
5977,1.12,63.7,61.0,3951,6.54,6.5,4.15
18375,0.38,61.4,57.0,617,4.65,4.68,2.87
33791,0.32,61.1,58.0,842,4.42,4.45,2.71
31891,0.3,61.9,56.0,776,4.34,4.29,2.67
40481,0.33,61.8,55.0,1141,4.44,4.46,2.75
49964,0.3,61.7,61.0,540,4.33,4.29,2.66
43520,0.59,62.0,53.0,1424,5.38,5.43,3.35
14107,1.2,61.1,57.0,5722,6.83,6.86,4.18
48452,0.55,61.1,55.0,1975,5.3,5.33,3.25
7821,1.0,63.3,60.0,4295,6.29,6.19,3.95
53351,0.7,62.0,60.0,2657,5.7,5.59,3.5
44222,0.57,61.4,57.0,1571,5.35,5.3,3.27
24882,1.5,61.4,58.8,13307,7.32,7.37,4.5
53791,0.7,62.1,60.0,2730,5.62,5.66,3.5
755,0.72,62.3,57.0,2857,5.76,5.7,3.57
17430,1.1,61.1,57.0,6987,6.65,6.71,4.08
35186,0.31,62.1,54.0,891,4.36,4.37,2.71
52927,0.57,61.9,56.0,2591,5.31,5.34,3.29
28451,0.32,61.2,56.0,671,4.38,4.41,2.69
18210,1.03,62.4,56.0,7391,6.44,6.47,4.03
41434,0.57,61.0,60.0,1228,5.32,5.36,3.26
119,0.8,59.9,59.0,2762,6.01,6.07,3.62
31180,0.32,61.3,60.0,756,4.43,4.41,2.71
45097,0.53,62.3,55.0,1648,5.15,5.18,3.22
46964,0.37,64.0,55.0,528,4.53,4.57,2.91
33079,0.47,61.5,62.0,814,5.01,4.95,3.06
41296,0.34,61.5,56.0,1211,4.5,4.47,2.76
23160,1.76,62.0,58.0,11177,7.74,7.7,4.79
41304,0.56,61.8,54.0,1212,5.28,5.31,3.27
7314,1.02,60.9,59.0,4207,6.46,6.51,3.95
30969,0.38,60.5,58.0,746,4.72,4.67,2.84
21760,1.5,63.3,58.0,9828,7.24,7.21,4.57
45690,0.51,60.4,59.0,1697,5.16,5.2,3.13
31352,0.42,60.9,56.0,760,4.89,4.86,2.97
48648,0.34,61.0,60.0,537,4.48,4.51,2.74
45353,0.55,59.1,62.0,1664,5.37,5.32,3.16
29243,0.34,62.7,56.0,696,4.48,4.51,2.82
13102,1.02,60.6,59.0,5424,6.47,6.49,3.93
39104,0.41,61.8,56.0,1061,4.81,4.77,2.96
49257,0.71,60.9,64.0,2087,5.72,5.67,3.47
40331,0.5,61.4,63.0,1128,5.06,5.1,3.12
5669,1.29,63.5,57.0,3884,6.89,6.87,4.37
17652,1.1,61.5,57.0,7111,6.65,6.62,4.08
37165,0.32,61.1,56.0,972,4.41,4.39,2.69
11578,1.2,62.4,61.0,5040,6.81,6.78,4.24
50068,0.71,61.6,56.0,2202,5.68,5.74,3.52
46276,0.55,62.3,53.0,1754,5.28,5.31,3.3
32955,0.24,61.3,54.0,461,4.02,4.07,2.47
49279,0.54,63.7,55.0,2090,5.16,5.11,3.27
42807,0.4,60.9,57.0,1353,4.74,4.78,2.9
15801,1.22,62.4,57.0,6323,6.78,6.82,4.24
19732,1.24,62.1,56.0,8299,6.85,6.88,4.26
53494,1.01,58.3,62.0,2683,6.49,6.43,3.77
34832,0.3,63.3,59.0,878,4.28,4.22,2.69
26960,1.54,61.0,56.0,17029,7.44,7.49,4.55
52984,0.72,62.5,56.0,2594,5.71,5.74,3.58
3185,0.73,61.9,56.0,3342,5.83,5.76,3.59
3349,0.91,58.5,60.0,3379,6.34,6.31,3.7
35327,0.38,62.1,54.0,898,4.62,4.66,2.88
51129,0.71,58.7,57.0,2340,5.89,5.86,3.44
748,0.33,63.6,53.0,557,4.43,4.4,2.81
23916,1.22,63.0,55.0,12036,6.83,6.78,4.29
32518,0.4,63.4,59.0,798,4.7,4.67,2.97
52040,0.71,59.2,63.0,2450,5.85,5.81,3.45
2566,0.91,64.2,60.0,3210,6.01,5.95,3.84
9053,0.34,61.9,57.0,589,4.52,4.49,2.79
27254,1.5,58.7,61.0,17667,7.49,7.36,4.36
34827,0.3,63.0,54.0,878,4.3,4.27,2.7
38555,0.31,61.2,55.0,1034,4.37,4.42,2.69
21923,1.54,61.9,55.8,9998,7.38,7.43,4.58
2730,0.9,64.1,63.0,3246,6.02,5.99,3.85
11872,1.2,62.5,57.0,5107,6.77,6.71,4.21
37109,0.38,61.6,56.0,969,4.68,4.63,2.86
17468,1.39,62.5,59.0,7006,7.17,7.1,4.46
34801,0.31,60.5,55.0,877,4.43,4.39,2.67
27800,0.37,60.9,60.0,649,4.6,4.63,2.81
46637,0.3,63.7,58.0,526,4.24,4.27,2.71
27228,2.01,61.1,60.0,17592,8.12,8.06,4.94
9408,0.92,61.6,56.0,4587,6.21,6.25,3.84
42592,0.5,60.9,58.0,1331,5.1,5.14,3.12
45074,0.52,61.5,56.0,1644,5.14,5.17,3.17
49151,0.74,66.0,56.0,2069,5.6,5.67,3.72
32775,0.34,62.7,59.0,803,4.45,4.42,2.78
20047,0.28,61.4,56.0,625,4.24,4.2,2.59
5255,1.01,61.4,63.0,3792,6.33,6.38,3.9
4341,0.78,60.0,56.0,3601,6.0,6.03,3.61
22433,1.57,62.8,57.0,10462,7.46,7.37,4.66
12765,1.07,62.2,55.0,5325,6.54,6.58,4.08
50502,0.67,61.6,61.0,2270,5.57,5.6,3.44
18549,1.21,59.9,59.0,7562,6.94,6.92,4.15
24830,1.53,60.3,59.0,13228,7.52,7.58,4.55
53726,0.72,61.0,59.0,2721,5.77,5.74,3.51
30245,0.33,60.2,64.0,724,4.47,4.5,2.7
49893,0.54,60.0,56.0,2177,5.39,5.28,3.2
28660,0.39,62.0,56.0,676,4.72,4.65,2.91
47878,0.52,62.3,55.0,1911,5.12,5.16,3.2
19246,1.5,56.6,64.0,7980,7.51,7.43,4.23
51485,0.55,61.9,55.0,2380,5.27,5.3,3.27
1293,0.74,62.1,53.9,2952,5.79,5.81,3.6
44391,0.51,58.1,60.0,1583,5.28,5.32,3.08
51451,0.6,60.8,59.0,2376,5.49,5.43,3.32
6688,1.11,61.7,63.0,4102,6.54,6.65,4.07
47088,0.73,60.5,57.0,1824,5.84,5.76,3.51
30193,0.42,63.4,56.0,722,4.75,4.78,3.02
20853,1.14,61.7,55.0,9074,6.68,6.71,4.13
4286,0.7,62.2,54.0,3585,5.68,5.74,3.55
48533,0.71,62.5,63.0,1986,5.66,5.63,3.53
24946,1.11,62.0,54.0,13405,6.67,6.63,4.16
48131,0.9,57.4,63.0,1939,6.38,6.33,3.65
51014,0.71,61.8,58.0,2327,5.76,5.72,3.55
10995,1.19,62.0,57.0,4914,6.77,6.81,4.21
32744,0.31,60.7,57.0,803,4.37,4.4,2.66
27700,0.32,61.0,55.0,648,4.45,4.47,2.72
1251,0.77,61.5,56.0,2946,5.9,5.93,3.64
48701,0.62,62.3,60.0,2009,5.46,5.39,3.38
36401,0.31,62.6,59.0,942,4.33,4.3,2.7
52583,0.97,60.8,67.0,2538,6.41,6.32,3.87
39251,0.37,61.4,58.0,1069,4.63,4.65,2.85
2195,0.9,64.1,57.0,3139,6.07,6.09,3.9
36319,0.32,61.8,55.0,936,4.43,4.41,2.73
557,0.72,62.3,57.0,2831,5.7,5.76,3.57
4691,0.79,62.0,56.0,3675,5.92,5.96,3.68
14388,0.3,63.7,55.0,605,4.24,4.27,2.71
27342,1.58,62.6,56.0,17894,7.41,7.44,4.65
36696,0.39,62.2,54.0,952,4.67,4.7,2.91
8340,1.02,60.7,57.0,4397,6.5,6.54,3.96
16469,1.2,63.3,57.0,6580,6.69,6.64,4.22
9771,1.11,62.0,54.0,4662,6.64,6.61,4.11
33140,0.31,63.4,57.0,816,4.32,4.36,2.75
4785,1.0,57.7,65.0,3696,6.55,6.59,3.79
15876,1.4,62.1,57.0,6350,7.17,7.14,4.44
36168,0.32,60.9,57.0,929,4.4,4.44,2.69
52219,0.5,61.4,55.0,2482,5.13,5.16,3.16
21943,1.53,62.0,58.0,10013,7.36,7.41,4.58
49197,0.58,62.0,57.0,2078,5.33,5.34,3.31
923,0.7,62.0,55.0,2881,5.74,5.71,3.55
461,0.71,62.8,64.0,2817,5.6,5.54,3.5
48028,0.74,59.1,58.0,1923,5.93,5.99,3.52
40459,0.5,62.0,56.0,1140,5.08,5.11,3.16
25329,1.59,61.8,56.0,14031,7.49,7.53,4.64
24470,1.51,60.6,59.0,12738,7.45,7.41,4.5
15013,1.01,61.9,58.0,6047,6.37,6.42,3.96
33386,0.32,61.6,56.0,827,4.37,4.43,2.71
25079,2.01,62.6,59.0,13599,8.02,7.88,4.98
113,0.74,62.2,59.0,2762,5.73,5.82,3.59
2917,0.91,64.3,60.0,3286,6.12,6.04,3.91
34935,0.28,61.4,57.0,376,4.21,4.23,2.59
25444,1.5,61.6,58.0,14199,7.37,7.31,4.52
53678,0.56,61.7,56.0,2712,5.31,5.33,3.28
48491,0.55,62.0,56.0,1981,5.26,5.28,3.27
25494,1.53,61.2,60.0,14282,7.49,7.4,4.56
53353,1.0,61.2,56.0,2657,6.49,6.38,3.94
10103,1.1,59.1,57.0,4715,6.72,6.82,4.0
38159,0.34,62.0,56.0,1014,4.48,4.52,2.79
41974,0.53,61.6,55.0,1263,5.21,5.25,3.22
31201,0.32,58.3,58.0,756,4.54,4.49,2.63
12637,1.0,61.9,56.0,5292,6.41,6.36,3.95
13763,1.35,59.2,65.0,5610,7.18,7.13,4.23
35744,0.3,62.5,57.0,911,4.29,4.25,2.67
35153,0.4,62.1,53.0,890,4.77,4.8,2.97
28947,0.3,62.7,57.0,684,4.26,4.32,2.69
13656,1.32,61.3,59.0,5588,7.01,6.95,4.28
46545,0.51,61.8,56.0,1781,5.14,5.12,3.17
27029,2.0,58.8,61.0,17172,8.29,8.23,4.86
29253,0.32,61.2,58.0,698,4.39,4.43,2.7
9450,0.9,62.6,59.0,4596,6.12,6.15,3.84
40219,0.4,62.4,57.0,1123,4.74,4.78,2.97
35980,0.42,60.8,59.0,921,4.79,4.85,2.93
16077,1.17,60.7,56.0,6419,6.79,6.84,4.13
51098,0.7,63.0,58.0,2335,5.69,5.64,3.57
54,0.22,59.3,62.0,404,3.91,3.88,2.31
31293,0.32,61.6,57.0,758,4.35,4.39,2.69
49962,0.3,63.5,55.0,540,4.3,4.27,2.72
38338,0.32,59.4,59.0,1020,4.51,4.48,2.67
10369,1.0,60.2,57.0,4774,6.48,6.54,3.92
19063,1.01,60.8,59.0,7847,6.42,6.5,3.93
49915,0.7,62.6,55.0,2184,5.65,4.5,3.0
42797,0.5,60.9,58.0,1351,5.08,5.1,3.1
15954,1.27,60.2,57.0,6383,7.09,7.14,4.28
22561,1.52,62.2,57.0,10609,7.33,7.27,4.54
53097,0.71,62.1,55.7,2614,5.7,5.75,3.56
5921,1.0,57.4,60.0,3941,6.63,6.53,3.78
2548,0.83,62.1,56.0,3207,6.0,6.04,3.74
27070,2.3,62.2,60.0,17193,8.43,8.39,5.23
10705,0.91,63.4,58.0,4849,6.1,6.14,3.88
44371,0.43,61.5,56.0,1580,4.89,4.86,3.0
4901,0.72,61.2,56.0,3722,5.77,5.79,3.54
2619,0.9,61.3,55.0,3226,6.18,6.12,3.77
20947,1.73,61.0,59.0,9165,7.75,7.68,4.71
19739,1.02,62.5,57.0,8311,6.44,6.37,4.0
46349,0.58,61.1,57.0,1759,5.38,5.42,3.3
15453,1.3,58.1,59.0,6188,7.19,7.16,4.17
41096,0.57,61.6,54.0,1193,5.35,5.37,3.3
27275,2.0,63.0,55.0,17724,7.96,8.1,5.06
882,0.9,64.0,61.0,2873,6.0,5.96,3.83
11666,1.01,59.0,63.5,5056,6.5,6.57,3.86
8948,1.19,62.6,58.0,4498,6.82,6.69,4.23
16896,1.13,62.5,58.0,6743,6.69,6.59,4.15
4738,0.3,61.9,54.0,573,4.29,4.33,2.67
37900,0.41,61.7,56.0,1007,4.78,4.81,2.96
28167,0.32,61.6,55.0,665,4.43,4.5,2.75
8555,0.91,63.4,55.0,4434,6.22,6.18,3.93
32240,0.43,62.2,53.0,789,4.86,4.91,3.04
36649,0.43,63.2,57.0,948,4.84,4.78,3.04
980,0.71,60.9,56.0,2895,5.75,5.78,3.51
41401,0.52,62.0,53.0,1223,5.16,5.2,3.21
50605,0.7,61.6,61.0,2285,5.7,5.63,3.49
19793,1.22,61.8,58.0,8362,6.91,6.84,4.25
31452,0.34,61.5,55.0,765,4.5,4.47,2.76
10177,1.08,62.1,57.0,4733,6.56,6.58,4.08
17331,1.16,62.1,57.0,6954,6.7,6.73,4.17
37194,0.46,62.3,56.0,974,4.96,4.93,3.08
19378,0.4,63.5,56.0,622,4.68,4.71,2.98
2727,0.34,62.6,55.0,565,4.46,4.49,2.8
52143,0.7,61.8,55.0,2469,5.67,5.72,3.52
45966,0.24,58.0,60.0,526,4.08,4.12,2.38
40815,0.32,62.6,55.0,1170,4.41,4.38,2.75
25815,2.31,59.7,60.0,14830,8.53,8.59,5.11
45995,0.53,60.5,59.0,1724,5.24,5.29,3.19
49814,0.59,61.5,57.0,2166,5.4,5.46,3.34
3914,0.74,60.9,58.0,3495,5.85,5.88,3.57
50249,0.7,59.6,58.0,2234,5.79,5.72,3.43
16263,1.01,61.8,57.0,6504,6.43,6.41,3.97
32639,0.34,60.4,56.0,459,4.54,4.56,2.75
20603,1.5,63.0,59.0,8910,7.18,7.24,4.54
4824,0.9,58.0,57.0,3704,6.41,6.34,3.7
12702,0.26,62.9,58.0,599,4.06,4.08,2.56
6130,1.21,60.8,58.0,3984,6.93,6.88,4.19
33088,0.37,61.6,55.0,815,4.62,4.66,2.86
18978,1.51,60.9,59.0,7812,7.33,7.41,4.49
28295,0.3,62.0,57.0,432,4.27,4.31,2.66
27504,1.73,62.6,55.0,18211,7.66,7.76,4.83
1537,0.9,62.5,58.0,3001,6.1,6.15,3.83
49925,0.7,59.1,63.0,2184,5.89,5.81,3.46
28282,0.23,62.0,54.0,364,3.95,3.99,2.46
28488,0.42,61.7,54.0,673,4.83,4.86,2.99
40359,0.43,60.7,57.0,1129,4.91,4.88,2.97
14662,1.02,60.6,59.0,5918,6.53,6.47,3.94
37098,0.41,62.7,57.0,969,4.77,4.74,2.98
39482,0.41,62.7,57.0,1079,4.72,4.76,2.97
34757,0.41,62.9,58.0,876,4.73,4.72,2.97
32196,0.35,61.0,57.0,788,4.57,4.54,2.78
11844,1.13,62.3,58.0,5101,6.67,6.68,4.16
9177,1.04,61.9,58.0,4543,6.54,6.49,4.03
37044,0.34,61.4,55.0,967,4.51,4.54,2.78
16364,0.33,61.7,61.0,608,4.43,4.45,2.74
22757,1.02,61.4,58.0,10773,6.46,6.43,3.96
37490,0.35,61.6,56.0,984,4.54,4.52,2.79
40783,0.61,63.4,57.1,1168,5.37,5.43,3.42
33008,0.43,58.3,62.0,813,4.97,4.91,2.88
9694,0.32,63.3,57.0,589,4.36,4.39,2.77
7127,0.9,61.6,57.0,4173,6.17,6.29,3.84
38888,0.4,61.4,64.0,1050,4.7,4.65,2.87
33838,0.38,60.9,55.0,844,4.7,4.72,2.87
49388,0.57,61.8,56.0,2103,5.34,5.31,3.29
47627,0.51,61.2,55.0,1882,5.18,5.16,3.16
50751,0.56,61.9,56.0,2298,5.28,5.32,3.28
40682,0.5,63.4,58.0,1155,5.09,5.01,3.2
46892,0.56,61.6,55.0,1814,5.32,5.29,3.27
22838,1.5,62.0,53.0,10873,7.3,7.34,4.54
8378,0.31,61.9,57.0,583,4.32,4.34,2.68
34320,0.35,61.7,54.0,859,4.53,4.55,2.8
47892,0.54,61.9,55.0,1913,5.24,5.23,3.24
12048,0.34,62.0,54.0,596,4.47,4.5,2.78
26418,1.7,61.3,57.0,15941,7.67,7.6,4.68
24090,1.51,59.6,61.0,12236,7.53,7.43,4.46
24120,1.52,57.8,59.0,12283,7.58,7.5,4.36
5235,1.16,62.1,59.0,3787,6.74,6.63,4.15
27319,2.18,61.9,60.0,17841,8.24,8.29,5.12
7781,1.02,60.9,59.0,4284,6.51,6.46,3.95
8901,1.07,60.7,58.0,4491,6.62,6.66,4.03
15651,1.0,61.1,58.0,6275,6.43,6.41,3.92
5201,0.73,62.0,57.0,3780,5.73,5.79,3.57
32898,0.3,63.3,57.0,810,4.3,4.23,2.7
47645,0.23,60.9,57.0,530,3.95,3.97,2.41
28383,0.33,62.7,58.0,668,4.43,4.4,2.77
51547,0.78,61.9,58.0,2387,5.93,5.87,3.65
5236,0.85,60.1,56.0,3787,6.17,6.18,3.71
1714,0.32,61.4,56.0,561,4.37,4.39,2.69
5757,1.04,60.6,59.0,3896,6.6,6.56,3.99
18864,1.57,62.3,57.0,7737,7.45,7.39,4.62
49466,0.52,61.1,58.0,2113,5.19,5.22,3.18
50107,0.51,61.4,54.0,2208,5.18,5.24,3.2
19159,1.08,62.3,54.0,7917,6.6,6.56,4.1
36679,0.4,62.5,55.0,950,4.73,4.71,2.95
7670,1.11,62.4,55.0,4273,6.6,6.64,4.13
31757,0.4,61.7,58.0,772,4.7,4.74,2.91
18269,1.44,62.1,55.0,7419,7.25,7.2,4.49
28501,0.4,62.2,54.0,673,4.74,4.78,2.96
10428,1.09,61.9,56.0,4784,6.61,6.64,4.1
19779,1.5,60.7,61.0,8347,7.27,7.3,4.42
22151,1.51,61.2,58.0,10186,7.36,7.42,4.52
5485,0.9,62.0,58.0,3841,6.14,6.18,3.82
53902,0.77,59.9,61.0,2753,5.98,6.01,3.59
26209,1.5,60.2,59.0,15600,7.3,7.36,4.41
47153,0.52,59.9,56.0,1833,5.22,5.27,3.14
5348,0.9,62.4,63.0,3812,6.13,6.04,3.8
41851,0.53,62.0,60.0,1255,5.18,5.2,3.22
8053,0.23,61.6,57.0,583,3.96,3.99,2.45
47709,0.57,61.6,55.0,1884,5.32,5.36,3.29
24002,1.74,58.6,59.0,12168,7.99,7.87,4.65
31359,0.43,62.5,56.0,760,4.82,4.84,3.02
12700,0.26,63.1,59.0,599,4.04,4.08,2.56
252,0.63,62.1,57.0,2789,5.48,5.41,3.38
38529,0.34,61.2,57.0,1033,4.51,4.45,2.74
22845,1.51,58.9,61.0,10884,7.54,7.5,4.43
50379,0.7,68.5,58.0,2250,5.47,5.34,3.7
24823,1.51,59.8,57.0,13214,7.48,7.53,4.48
17007,1.33,59.9,58.0,6790,7.17,7.13,4.28
17689,1.19,62.3,58.0,7130,6.82,6.77,4.23
23748,1.54,59.3,60.0,11795,7.58,7.54,4.48
40926,0.3,61.1,57.0,499,4.3,4.34,2.64
49556,0.71,64.1,60.0,2130,0.0,0.0,0.0
24477,1.3,62.1,55.0,12745,7.04,6.96,4.35
32580,0.32,59.4,61.0,801,4.45,4.48,2.65
39406,0.41,62.9,56.0,1076,4.74,4.7,2.97
30266,0.31,60.9,61.0,725,4.32,4.35,2.64
13561,1.02,59.2,56.0,5553,6.57,6.63,3.91
31482,0.34,60.3,59.0,765,4.53,4.49,2.72
29542,0.4,65.1,59.0,704,4.58,4.63,3.0
906,0.7,59.1,62.0,2877,5.82,5.86,3.44
30154,0.45,60.9,57.0,720,4.95,4.9,3.05
31756,0.44,60.1,60.0,772,4.86,4.95,2.95
50334,0.55,62.4,55.0,2242,5.24,5.28,3.28
41240,0.73,59.3,61.0,1207,5.88,5.75,3.46
47652,0.23,62.1,57.0,530,3.92,3.97,2.45
