Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
34380,0.41,Premium,I,VVS1,61.5,59.0,863,4.75,4.81,2.94
52712,0.74,Premium,E,SI2,59.1,60.0,2553,5.98,5.94,3.52
42803,0.49,Premium,E,VS2,58.8,59.0,1351,5.2,5.14,3.04
30545,0.31,Ideal,E,VS1,61.6,56.0,734,4.35,4.38,2.69
47243,0.62,Premium,G,VS2,60.2,60.0,1841,5.58,5.52,3.34
18786,1.0,Very Good,G,IF,62.2,61.0,7682,6.38,6.41,3.98
45038,0.51,Very Good,E,VS2,63.3,55.0,1638,5.12,5.09,3.23
17562,1.05,Ideal,G,VS2,62.2,54.0,7070,6.53,6.55,4.07
33433,0.32,Premium,G,VS1,60.6,60.0,828,4.44,4.4,2.68
47136,0.6,Premium,E,SI1,61.9,58.0,1830,5.43,5.39,3.35
15493,1.0,Very Good,E,SI1,61.4,60.0,6207,6.4,6.44,3.94
30464,0.41,Good,J,VS2,64.0,59.0,732,4.71,4.64,2.99
48675,0.71,Very Good,I,SI2,60.4,59.0,2003,5.76,5.79,3.49
31515,0.34,Ideal,E,SI1,61.4,54.0,765,4.53,4.5,2.77
27604,2.04,Good,D,SI1,61.9,60.0,18468,8.15,8.11,5.03
53726,0.72,Premium,D,VS2,61.1,60.0,2721,5.74,5.69,3.49
48426,0.51,Premium,F,VS1,61.7,58.0,1971,5.11,5.07,3.14
31665,0.33,Ideal,E,VS1,61.7,54.0,768,4.45,4.47,2.75
33542,0.35,Ideal,D,VS2,60.9,57.0,829,4.51,4.55,2.76
14948,1.01,Ideal,G,VS2,60.8,59.0,6019,6.52,6.5,3.96
30006,0.43,Premium,D,SI2,60.7,58.0,716,4.85,4.91,2.96
7925,1.04,Very Good,H,SI1,63.1,58.0,4316,6.43,6.37,4.04
22609,2.22,Very Good,J,SI2,61.2,63.0,10662,8.33,8.23,5.07
49828,0.7,Fair,D,SI2,64.5,60.0,2167,5.53,5.47,3.55
53417,0.72,Ideal,D,SI2,62.7,55.0,2670,5.72,5.7,3.58
28189,0.4,Premium,D,SI2,60.0,58.0,666,4.8,4.84,2.89
44010,0.3,Premium,F,SI2,61.3,58.0,394,4.28,4.33,2.64
6618,0.9,Premium,H,VS2,61.8,56.0,4082,6.25,6.18,3.84
15642,1.0,Premium,G,VS2,61.6,58.0,6272,6.44,6.42,3.96
4144,0.9,Ideal,I,VS1,62.4,57.0,3545,6.17,6.21,3.86
42872,0.43,Ideal,F,VVS1,62.1,55.0,1358,4.81,4.85,3.0
44400,0.5,Very Good,E,VS2,62.9,56.0,1584,5.06,5.11,3.2
49265,0.62,Fair,F,VVS2,57.1,60.0,2088,5.65,5.7,3.24
10380,1.13,Ideal,F,SI2,62.3,57.0,4778,6.67,6.61,4.14
2006,0.72,Very Good,D,SI1,60.5,57.0,3102,5.85,5.89,3.55
8717,0.37,Ideal,G,SI1,61.9,55.0,586,4.62,4.66,2.87
47129,0.61,Very Good,E,SI1,62.1,55.0,1829,5.43,5.46,3.38
51663,0.73,Ideal,I,VS1,60.7,56.0,2397,5.85,5.81,3.54
42435,0.53,Ideal,D,SI2,60.4,57.0,1314,5.26,5.3,3.19
38959,0.31,Good,H,VS2,63.2,58.0,489,4.31,4.33,2.73
35511,0.41,Premium,E,SI1,61.8,60.0,904,4.78,4.74,2.94
8181,0.84,Premium,D,VS1,60.6,57.0,4365,6.15,6.06,3.7
28955,0.25,Very Good,F,VS1,61.2,59.0,435,4.02,4.05,2.47
46135,0.54,Good,F,VS2,64.2,53.8,1745,5.12,5.19,3.31
26307,2.06,Very Good,G,SI2,59.8,61.0,15805,8.22,8.26,4.93
13488,1.5,Premium,J,SI1,62.1,57.0,5536,7.42,7.26,4.56
7486,1.02,Premium,F,SI2,63.0,58.0,4238,6.44,6.38,4.04
30292,0.34,Good,F,SI2,63.3,54.0,447,4.46,4.48,2.83
27119,2.35,Premium,I,SI2,59.9,58.0,17294,8.68,8.61,5.18
14749,1.14,Ideal,H,VS2,61.7,57.0,5937,6.73,6.68,4.14
10202,0.9,Very Good,H,VVS2,62.4,58.0,4740,6.12,6.15,3.83
31161,0.41,Very Good,E,SI1,62.4,55.0,755,4.74,4.78,2.97
36547,0.4,Premium,F,SI1,62.5,59.0,945,4.71,4.67,2.93
43454,0.5,Very Good,E,SI1,63.2,57.0,1415,5.06,5.03,3.19
36876,0.39,Ideal,F,VS1,62.3,57.0,958,4.65,4.69,2.91
11279,1.35,Premium,J,VS2,61.2,61.0,4974,7.13,7.08,4.35
14182,0.9,Very Good,G,IF,60.1,59.0,5754,6.22,6.26,3.75
4358,0.83,Very Good,F,VS1,63.3,56.0,3603,5.99,5.92,3.77
36086,0.32,Premium,D,VVS2,61.5,60.0,926,4.37,4.41,2.7
17890,1.07,Ideal,G,VS1,61.4,57.0,7222,6.57,6.6,4.04
15691,0.29,Ideal,G,VVS2,61.4,57.0,607,4.27,4.3,2.63
52385,0.7,Ideal,G,VS2,60.8,57.0,2507,5.67,5.74,3.47
28465,0.33,Very Good,E,VS2,63.1,57.0,672,4.38,4.43,2.78
53323,0.6,Ideal,F,VVS2,62.3,56.0,2652,5.37,5.41,3.36
26822,1.51,Very Good,F,VVS2,61.4,58.0,16716,7.31,7.34,4.5
17543,1.32,Ideal,I,VS2,61.7,59.0,7059,7.03,7.06,4.35
46231,0.5,Very Good,D,VS2,62.9,61.0,1752,4.96,5.03,3.14
49186,0.7,Premium,F,SI2,62.6,58.0,2075,5.64,5.6,3.52
40993,0.42,Premium,E,VS1,62.2,59.0,1181,4.79,4.76,2.97
40446,0.7,Fair,H,I1,62.1,66.0,1138,5.56,5.52,3.44
51309,0.31,Premium,E,SI1,62.6,60.0,544,4.31,4.35,2.71
53659,0.76,Premium,F,SI1,62.0,60.0,2706,5.88,5.76,3.61
40290,0.3,Ideal,H,VS2,61.9,55.0,496,4.28,4.31,2.66
38770,0.31,Premium,E,VVS2,60.8,55.0,1046,4.43,4.38,2.68
37863,0.34,Ideal,F,VVS2,61.8,55.0,1003,4.46,4.51,2.77
6165,1.0,Good,H,SI2,59.0,61.0,3991,6.42,6.46,3.8
39827,0.39,Premium,G,VS1,62.4,57.0,1097,4.68,4.62,2.9
3464,1.06,Premium,J,SI2,62.9,59.0,3391,6.43,6.39,4.03
23092,2.25,Premium,I,SI2,61.9,59.0,11114,8.42,8.35,5.19
17033,1.14,Very Good,G,VS2,63.2,58.0,6803,6.67,6.63,4.2
7821,1.0,Fair,G,SI1,66.2,58.0,4295,6.25,6.15,4.11
32172,0.33,Very Good,H,IF,62.9,58.0,787,4.38,4.43,2.77
19648,1.52,Premium,J,VS1,62.0,59.0,8258,7.36,7.34,4.56
23164,1.53,Very Good,H,VS2,62.2,58.0,11178,7.3,7.34,4.55
21170,1.7,Premium,I,VS2,61.3,59.0,9330,7.69,7.59,4.68
16692,0.36,Premium,J,SI1,61.3,60.0,421,4.52,4.59,2.79
10223,0.97,Ideal,G,SI2,61.6,56.0,4743,6.31,6.39,3.91
5146,1.51,Fair,H,I1,65.6,61.0,3765,7.16,7.0,4.66
22761,1.71,Ideal,J,VS1,62.4,56.0,10778,7.63,7.59,4.75
35776,0.42,Very Good,D,VS1,58.4,61.0,912,4.91,4.95,2.88
49210,0.55,Ideal,E,VS1,61.7,55.0,2079,5.29,5.27,3.26
39948,0.24,Good,E,VVS1,60.8,64.0,492,3.97,3.99,2.42
22405,1.5,Good,G,SI1,64.2,58.0,10428,7.14,7.2,4.6
34522,0.33,Premium,H,IF,61.8,60.0,868,4.4,4.44,2.73
47367,0.78,Premium,H,SI2,61.1,59.0,1846,5.91,5.88,3.6
36627,0.24,Very Good,D,VVS2,61.9,58.0,478,4.02,4.03,2.49
33609,0.31,Ideal,D,SI2,62.0,56.0,462,4.33,4.35,2.69
9963,1.09,Good,H,SI1,62.4,64.0,4700,6.61,6.51,4.09
19509,1.28,Premium,G,VS2,62.1,60.0,8139,6.95,6.89,4.3
1197,0.9,Good,H,SI2,62.7,64.0,2934,6.0,6.09,3.79
13256,1.01,Very Good,E,SI1,64.1,56.0,5479,6.29,6.35,4.05
28307,0.3,Very Good,H,SI1,62.9,59.0,432,4.24,4.28,2.68
8359,0.77,Very Good,F,VVS1,60.2,58.0,4399,5.93,5.97,3.58
35138,0.39,Very Good,E,VS2,61.3,61.0,889,4.66,4.7,2.87
32110,0.47,Ideal,H,SI2,62.4,53.0,782,4.98,5.02,3.12
30288,0.3,Very Good,G,SI1,62.6,57.0,447,4.25,4.34,2.69
15304,1.12,Ideal,I,SI1,60.3,57.0,6143,6.74,6.79,4.08
25622,2.14,Premium,H,SI1,62.3,58.0,14490,8.28,8.22,5.14
42579,0.43,Ideal,H,VS1,61.2,55.0,1329,4.87,4.9,2.99
1781,0.72,Premium,D,SI1,62.6,54.0,3048,5.78,5.72,3.6
32452,0.39,Very Good,E,VS2,60.9,58.0,793,4.72,4.77,2.89
46880,0.53,Premium,E,VS2,60.9,60.0,1813,5.22,5.16,3.16
38876,0.4,Ideal,D,VS2,61.3,57.0,1050,4.77,4.75,2.92
17172,1.09,Ideal,G,VS1,62.5,56.0,6856,6.63,6.55,4.12
2509,0.7,Ideal,F,VS1,62.4,56.0,3199,5.67,5.65,3.53
25223,1.27,Ideal,F,VVS2,61.0,57.0,13823,6.98,7.02,4.27
48884,0.73,Premium,J,VS1,61.3,61.0,2037,5.83,5.78,3.56
38901,0.33,Ideal,E,VVS1,61.2,56.0,1052,4.51,4.45,2.74
47651,0.23,Ideal,E,VVS2,62.5,57.0,530,3.92,3.99,2.47
51068,0.7,Ideal,E,SI2,61.0,55.0,2332,5.76,5.78,3.52
32798,0.31,Ideal,D,VVS2,61.2,59.0,805,4.37,4.39,2.68
40896,0.44,Ideal,H,IF,61.9,54.0,1177,4.9,4.95,3.05
15443,1.0,Very Good,F,VS2,62.2,57.0,6183,6.4,6.43,3.99
6799,1.01,Good,H,SI1,63.4,58.0,4116,6.37,6.41,4.05
44088,0.5,Ideal,E,VS2,62.1,55.0,1554,5.11,5.13,3.18
15388,0.29,Very Good,G,VVS1,61.5,57.0,607,4.24,4.27,2.62
29734,0.41,Good,D,SI1,63.4,56.0,707,4.73,4.76,3.01
26170,1.53,Premium,G,VVS2,62.5,60.0,15505,7.34,7.31,4.58
2440,0.7,Ideal,H,VS1,61.0,56.0,3185,5.75,5.79,3.51
9536,1.01,Good,F,SI1,62.4,59.0,4619,6.3,6.42,3.97
38193,0.41,Premium,D,SI1,62.9,58.0,1015,4.75,4.7,2.97
46730,0.6,Ideal,G,VS2,62.1,56.0,1795,5.4,5.45,3.37
29001,0.34,Ideal,F,VS2,62.5,55.0,686,4.48,4.51,2.81
43723,0.51,Ideal,E,SI1,61.3,55.0,1438,5.11,5.17,3.15
42265,0.44,Ideal,G,VVS1,61.8,55.0,1294,4.91,4.86,3.02
19899,1.0,Premium,F,VVS2,59.9,60.0,8448,6.46,6.5,3.88
34943,0.23,Very Good,E,VS1,59.6,65.0,378,3.95,3.97,2.36
11700,1.29,Very Good,J,VS2,61.3,60.0,5068,6.96,6.98,4.27
39975,0.32,Ideal,D,VVS2,61.6,55.0,1107,4.41,4.45,2.73
38165,0.34,Ideal,G,IF,61.9,54.0,1014,4.46,4.49,2.77
23271,1.55,Very Good,D,SI2,58.9,57.0,11284,7.59,7.63,4.48
6440,1.29,Very Good,G,SI2,63.2,54.0,4045,6.96,6.94,4.39
39901,0.42,Ideal,D,VS2,62.2,55.0,1103,4.8,4.75,2.97
30304,0.3,Very Good,G,VS1,63.5,58.0,725,4.26,4.21,2.69
18116,1.01,Good,G,VVS2,62.4,59.0,7332,6.32,6.37,3.96
31968,0.26,Premium,F,VS1,59.5,58.0,452,4.18,4.22,2.5
35831,0.4,Ideal,G,VVS2,61.1,57.0,915,4.72,4.78,2.9
12209,1.22,Ideal,J,SI1,62.3,55.0,5192,6.91,6.83,4.28
36956,0.33,Ideal,I,VS2,61.4,56.0,480,4.45,4.48,2.74
14414,1.05,Very Good,D,SI1,60.5,56.0,5821,6.59,6.7,4.0
47597,0.79,Premium,G,SI2,60.8,58.0,1877,6.0,5.98,3.61
35073,0.38,Very Good,G,VS1,57.1,63.0,886,4.77,4.86,2.75
34886,0.38,Ideal,G,VVS2,60.0,56.0,879,4.72,4.76,2.84
17436,1.23,Ideal,I,VVS1,62.1,57.0,6989,6.83,6.9,4.26
17624,1.2,Good,E,SI1,64.0,61.0,7096,6.67,6.61,4.25
13398,0.32,Ideal,F,VS2,61.9,55.0,602,4.41,4.45,2.74
2936,0.77,Premium,E,VS2,60.5,59.0,3291,5.92,5.98,3.6
13730,0.27,Premium,E,VS1,61.5,58.0,603,4.22,4.17,2.58
24216,2.01,Premium,J,SI2,62.0,59.0,12403,8.04,8.1,5.0
51111,0.7,Good,F,SI1,59.7,64.0,2337,5.71,5.74,3.42
32187,0.39,Ideal,H,VS2,61.6,56.0,788,4.68,4.71,2.89
46098,0.57,Very Good,F,VS1,63.2,56.0,1741,5.27,5.31,3.34
2260,0.9,Good,D,SI2,63.9,60.0,3153,6.07,6.11,3.89
549,0.8,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63
13384,0.3,Ideal,D,VS1,61.0,58.0,601,4.3,4.36,2.64
37238,0.4,Premium,E,VS2,62.2,58.0,975,4.72,4.67,2.92
37180,0.32,Ideal,D,VS2,62.7,54.0,972,4.38,4.36,2.74
18475,1.05,Very Good,E,VS1,61.6,58.0,7521,6.53,6.56,4.03
21978,1.08,Ideal,F,VVS2,61.6,57.0,10046,6.57,6.6,4.06
26848,2.01,Premium,I,VS2,62.8,58.0,16778,8.01,7.94,5.01
857,0.73,Premium,E,VS1,61.3,59.0,2870,5.81,5.78,3.55
17385,0.34,Good,E,SI2,63.7,55.0,612,4.46,4.43,2.83
49244,0.71,Ideal,J,VS1,62.3,55.0,2085,5.7,5.73,3.56
39500,0.5,Ideal,F,SI2,61.6,54.0,1079,5.09,5.14,3.15
6401,1.03,Premium,I,SI1,61.0,58.0,4038,6.52,6.47,3.96
18152,1.52,Ideal,J,SI1,61.9,57.0,7356,7.33,7.37,4.55
33307,0.28,Ideal,D,VVS2,61.1,55.0,827,4.23,4.28,2.6
2498,1.01,Fair,F,SI1,66.1,60.0,3197,6.15,6.13,4.06
21569,1.09,Ideal,F,VVS2,62.5,55.0,9668,6.52,6.6,4.1
22451,1.5,Good,H,VS2,63.6,58.0,10478,7.27,7.22,4.61
38655,0.42,Premium,D,SI1,60.8,59.0,1040,4.85,4.82,2.94
393,0.32,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72
12222,1.0,Ideal,F,SI1,62.0,57.0,5197,6.37,6.43,3.97
1583,0.91,Very Good,F,SI1,63.1,60.0,3007,6.13,6.1,3.86
9241,1.01,Premium,H,SI1,61.2,58.0,4559,6.43,6.47,3.95
48530,0.55,Very Good,E,VS1,61.6,55.0,1986,5.26,5.28,3.25
12576,1.13,Very Good,G,SI1,60.9,60.0,5280,6.67,6.76,4.09
14974,1.57,Premium,J,SI2,59.6,56.0,6031,7.59,7.5,4.5
32905,0.33,Premium,G,VVS1,61.5,59.0,810,4.42,4.46,2.73
6144,0.9,Very Good,H,VS2,62.6,58.0,3989,6.14,6.22,3.87
7019,1.05,Very Good,H,SI2,63.0,59.0,4158,6.44,6.48,4.07
1722,0.32,Ideal,G,VS2,59.8,57.0,561,4.43,4.46,2.66
22019,1.5,Ideal,H,VS1,61.3,55.0,10080,7.37,7.34,4.51
31438,0.3,Ideal,H,IF,61.3,58.0,764,4.3,4.31,2.64
42418,0.54,Very Good,F,SI2,61.2,57.4,1311,5.23,5.25,3.21
14781,1.03,Very Good,D,SI1,61.2,54.0,5948,6.53,6.61,4.02
12092,1.17,Very Good,E,SI2,62.5,59.0,5163,6.65,6.7,4.17
49724,0.7,Good,G,SI1,63.7,60.0,2150,5.57,5.51,3.53
28494,0.3,Ideal,E,VS2,61.5,55.0,673,4.3,4.34,2.66
43300,0.61,Ideal,I,SI2,61.1,57.0,1401,5.46,5.49,3.34
45091,0.59,Ideal,D,SI1,62.5,55.0,1646,5.4,5.42,3.38
19213,1.21,Ideal,E,SI1,62.1,56.0,7955,6.83,6.88,4.26
2492,0.6,Ideal,F,VVS2,61.5,57.0,3196,5.42,5.45,3.34
47805,0.72,Ideal,H,SI2,60.9,56.0,1901,5.87,5.78,3.55
43446,0.5,Premium,E,SI1,62.0,59.0,1415,5.1,5.06,3.15
38412,0.35,Ideal,G,VVS2,61.0,57.0,1024,4.58,4.54,2.78
24698,0.3,Very Good,G,VVS2,62.9,58.0,638,4.26,4.29,2.69
36031,0.41,Premium,G,SI1,62.5,57.0,923,4.72,4.69,2.94
28290,0.3,Ideal,I,SI2,61.9,56.0,367,4.3,4.32,2.67
4020,0.9,Ideal,G,SI2,62.5,56.0,3521,6.15,6.2,3.86
33529,0.35,Premium,D,VS2,61.9,58.0,829,4.51,4.6,2.82
6384,0.25,Premium,F,IF,61.1,58.0,576,4.08,4.1,2.5
13208,1.21,Very Good,I,SI1,60.6,56.0,5457,6.89,6.97,4.2
45983,0.3,Good,H,VS1,63.2,56.0,526,4.25,4.29,2.7
8984,0.95,Ideal,H,SI1,61.9,56.0,4508,6.29,6.35,3.91
14176,1.01,Ideal,E,SI1,59.8,60.0,5751,6.56,6.48,3.9
21668,1.55,Premium,H,SI1,60.7,58.0,9763,7.5,7.46,4.54
41974,0.54,Good,D,SI1,63.7,57.0,1263,5.22,5.14,3.3
20285,1.73,Good,J,SI1,65.6,55.0,8703,7.42,7.47,4.88
17031,0.97,Ideal,H,VVS1,60.4,57.0,6801,6.4,6.48,3.89
6464,0.8,Ideal,E,SI1,61.1,56.0,4053,5.98,6.01,3.66
41367,0.43,Very Good,H,VVS1,60.2,55.0,1220,4.92,4.95,2.97
33363,0.41,Ideal,G,VS2,60.9,57.0,827,4.79,4.84,2.93
10786,0.91,Ideal,G,VS1,62.3,55.0,4860,6.17,6.22,3.86
3793,0.7,Good,D,VS1,60.4,62.0,3463,5.73,5.76,3.47
27074,2.01,Ideal,I,VS2,60.7,57.0,17197,8.21,8.17,4.97
2461,1.01,Fair,J,VS2,65.8,55.0,3190,6.29,6.24,4.12
50844,0.7,Very Good,E,SI2,63.5,54.0,2310,5.69,5.64,3.6
4216,0.9,Premium,D,SI1,61.7,56.0,3568,6.16,6.09,3.78
32530,0.35,Very Good,G,VVS2,62.8,58.0,798,4.44,4.48,2.8
3011,1.0,Very Good,D,SI2,63.4,58.0,3304,6.33,6.3,4.01
16646,1.1,Ideal,G,VS2,60.0,57.0,6653,6.74,6.7,4.03
52709,0.8,Ideal,H,SI1,62.4,57.0,2553,5.97,5.95,3.72
17703,0.32,Premium,G,SI1,60.5,59.0,612,4.43,4.39,2.67
34979,0.35,Ideal,I,SI1,61.3,54.0,472,4.51,4.56,2.78
35807,0.31,Ideal,F,IF,61.3,57.0,914,4.34,4.37,2.67
43703,0.51,Very Good,H,VS2,61.4,55.8,1436,5.14,5.19,3.17
13044,0.36,Ideal,F,SI1,60.1,56.0,600,4.62,4.67,2.79
38615,0.3,Very Good,F,SI1,57.9,61.0,489,4.39,4.49,2.57
8290,1.01,Very Good,F,SI2,62.3,59.0,4384,6.31,6.37,3.95
28821,0.31,Ideal,D,VS1,60.5,55.0,683,4.39,4.43,2.67
14031,1.22,Ideal,H,SI2,61.7,56.0,5703,6.83,6.91,4.24
13103,1.02,Very Good,E,SI1,60.6,59.0,5424,6.47,6.49,3.93
34485,0.43,Very Good,G,VS2,59.1,60.0,867,4.88,4.93,2.9
1869,0.8,Very Good,E,SI2,62.6,59.0,3070,5.84,5.91,3.68
30049,0.41,Premium,G,SI1,61.4,60.0,719,4.75,4.82,2.94
45139,0.57,Ideal,E,VS2,62.1,55.0,1654,5.33,5.37,3.32
40979,0.41,Ideal,D,VVS2,62.5,57.0,1181,4.75,4.72,2.96
391,0.32,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73
4837,0.9,Very Good,I,VS2,58.7,60.0,3709,6.28,6.35,3.71
27520,1.7,Premium,F,VS2,62.8,58.0,18251,7.61,7.54,4.76
47728,0.54,Very Good,F,VS2,62.0,59.0,1889,5.16,5.22,3.22
26669,2.01,Premium,I,SI1,61.5,60.0,16499,8.12,8.01,4.96
14268,1.34,Premium,J,VS2,62.6,58.0,5778,7.08,7.01,4.41
14019,1.01,Premium,G,VS2,61.1,60.0,5701,6.46,6.37,3.92
22153,1.35,Ideal,G,VS1,61.5,56.0,10193,7.12,7.15,4.39
44035,0.42,Ideal,D,VVS1,61.6,56.0,1547,4.79,4.82,2.96
29423,0.38,Very Good,H,VS2,63.0,56.0,700,4.57,4.61,2.89
41509,0.5,Very Good,E,SI2,61.6,58.0,1235,5.08,5.11,3.14
32100,0.33,Ideal,E,VS1,60.6,57.0,781,4.5,4.54,2.74
36724,0.32,Very Good,G,IF,62.4,55.0,954,4.4,4.42,2.75
26536,2.58,Premium,H,SI2,62.6,57.0,16195,8.77,8.73,5.48
16959,1.2,Premium,F,SI1,61.0,62.0,6774,6.96,6.81,4.2
12848,1.22,Good,J,VS1,58.5,61.0,5356,6.94,7.0,4.08
15332,1.51,Fair,I,SI2,66.0,57.0,6156,7.14,7.0,4.7
33406,0.28,Ideal,E,VVS2,62.4,56.0,828,4.2,4.16,2.61
24505,1.5,Premium,G,VS2,60.3,60.0,12787,7.34,7.26,4.4
38903,0.33,Ideal,E,VVS1,61.7,56.0,1052,4.48,4.46,2.76
20562,1.55,Very Good,G,SI2,61.9,60.0,8873,7.31,7.36,4.54
42031,0.46,Good,E,VS2,60.9,62.0,1267,4.93,4.96,3.01
4629,0.91,Very Good,J,VS1,62.1,55.0,3666,6.16,6.24,3.85
40330,0.39,Fair,G,IF,57.1,61.0,1127,4.83,4.88,2.77
1568,0.73,Ideal,H,VVS1,61.6,57.0,3005,5.81,5.78,3.57
40745,0.51,Ideal,H,VS2,61.6,55.0,1163,5.13,5.16,3.17
44808,0.5,Premium,G,VS1,59.9,59.0,1624,5.12,5.16,3.08
12556,1.21,Ideal,J,VS2,62.6,54.2,5275,6.79,6.81,4.26
13887,1.03,Ideal,D,SI1,62.4,57.0,5653,6.47,6.44,4.03
33765,0.4,Ideal,I,VS2,61.4,58.0,840,4.78,4.73,2.92
44972,0.32,Ideal,H,VS2,61.2,56.0,523,4.42,4.44,2.71
26506,2.02,Ideal,I,SI1,62.4,56.0,16128,8.07,8.11,5.05
12859,1.1,Ideal,G,SI2,62.1,58.0,5361,6.61,6.63,4.11
40034,0.4,Good,E,SI1,60.6,65.0,1110,4.74,4.71,2.86
15346,1.01,Good,E,VS1,65.8,55.0,6159,6.2,6.23,4.09
46007,0.57,Very Good,H,VVS2,60.2,56.0,1726,5.41,5.44,3.27
10821,1.1,Ideal,I,SI1,60.8,61.0,4868,6.63,6.7,4.05
46640,0.3,Good,E,SI1,63.2,56.0,526,4.27,4.3,2.71
43555,0.52,Ideal,D,SI1,61.2,57.0,1429,5.18,5.22,3.18
44225,0.57,Premium,G,VS2,61.1,59.0,1571,5.39,5.32,3.27
53711,0.71,Good,D,SI1,63.1,56.0,2719,5.68,5.73,3.6
40100,0.33,Ideal,G,VVS1,61.8,55.0,1114,4.45,4.42,2.74
11166,1.07,Premium,D,SI2,62.4,61.0,4949,6.51,6.48,4.05
3110,0.74,Very Good,E,VS2,62.8,58.0,3323,5.73,5.76,3.61
30220,0.33,Very Good,E,VS2,62.8,56.0,723,4.41,4.45,2.78
43188,0.53,Very Good,I,VS1,61.0,57.0,1393,5.22,5.25,3.19
48065,0.51,Premium,E,VS1,61.3,58.0,1928,5.17,5.14,3.16
34020,0.39,Ideal,I,VVS2,60.8,56.0,849,4.74,4.76,2.89
26541,2.09,Very Good,F,SI2,62.5,60.0,16210,8.14,8.06,5.06
4298,0.95,Very Good,E,SI2,58.7,63.0,3590,6.37,6.43,3.76
12266,1.5,Good,H,SI2,64.0,61.0,5208,7.18,7.14,4.58
11898,1.01,Very Good,G,VS2,62.8,58.0,5119,6.35,6.42,4.01
29256,0.32,Ideal,H,VVS1,61.4,55.0,698,4.4,4.46,2.72
28572,0.3,Very Good,H,VS1,63.2,56.0,675,4.29,4.25,2.7
39804,0.38,Ideal,F,VVS1,61.0,57.0,1096,4.67,4.71,2.86
29151,0.41,Premium,I,SI2,61.6,59.0,692,4.79,4.76,2.94
44412,0.46,Ideal,E,VVS1,62.6,57.0,1586,4.89,4.98,3.09
41316,0.42,Ideal,H,IF,61.0,56.0,1213,4.82,4.79,2.93
30150,0.32,Very Good,E,SI1,63.4,55.0,720,4.36,4.35,2.76
24952,1.55,Ideal,H,IF,61.4,57.0,13421,7.42,7.47,4.57
2693,0.9,Premium,G,SI2,62.1,58.0,3246,6.13,6.08,3.79
3210,0.71,Premium,F,VVS1,58.1,58.0,3347,5.92,5.88,3.43
17960,1.2,Premium,G,VS2,59.6,58.0,7258,6.94,6.89,4.12
20897,1.23,Ideal,G,VS1,61.8,58.0,9116,6.85,6.9,4.25
24133,1.57,Very Good,D,SI1,62.3,59.0,12304,7.39,7.44,4.62
49578,0.55,Ideal,G,VS1,62.2,54.0,2132,5.27,5.24,3.27
37482,0.35,Premium,E,VS2,60.9,59.0,984,4.56,4.54,2.77
51472,0.7,Very Good,H,VS2,62.7,59.0,2377,5.59,5.64,3.52
31166,0.41,Premium,E,SI1,60.1,60.0,755,4.79,4.83,2.89
35664,0.41,Premium,F,SI2,60.3,58.0,907,4.86,4.82,2.92
33287,0.31,Good,D,SI2,63.6,54.0,462,4.31,4.34,2.75
21377,0.31,Ideal,D,VS2,62.1,54.0,626,4.36,4.4,2.72
16795,1.02,Very Good,G,VS1,61.9,58.0,6694,6.44,6.48,4.0
8025,1.04,Very Good,H,SI2,60.2,60.0,4332,6.52,6.57,3.94
47751,0.54,Ideal,D,VS2,61.1,57.0,1892,5.19,5.29,3.2
40746,0.41,Ideal,H,VS2,60.7,55.0,1163,4.83,4.86,2.94
33617,0.31,Premium,G,SI1,62.6,58.0,462,4.29,4.34,2.7
29017,0.31,Ideal,G,VVS2,61.5,56.0,687,4.38,4.4,2.7
44744,0.7,Very Good,J,SI1,62.0,56.0,1619,5.66,5.72,3.53
6563,0.92,Premium,H,VS2,61.3,58.0,4077,6.21,6.26,3.82
11812,1.21,Ideal,I,SI2,60.6,56.0,5091,6.92,6.94,4.2
13678,1.02,Good,H,VS1,59.8,63.0,5598,6.54,6.61,3.93
41932,0.4,Very Good,D,VVS2,62.2,54.0,1263,4.75,4.77,2.96
34484,0.43,Very Good,G,VS2,62.9,59.0,867,4.78,4.83,3.02
51952,0.56,Very Good,E,VVS2,60.5,57.0,2442,5.32,5.36,3.23
3999,0.7,Ideal,H,VVS1,61.5,57.0,3517,5.69,5.73,3.51
16233,1.15,Ideal,G,VS2,61.4,57.0,6492,6.78,6.74,4.15
10889,1.02,Ideal,G,SI1,60.5,59.0,4882,6.55,6.51,3.95
38253,0.31,Premium,J,VS2,62.5,60.0,380,4.31,4.36,2.71
15021,1.0,Ideal,E,VS2,61.9,56.0,6048,6.45,6.4,3.98
2044,0.32,Premium,G,VS2,61.0,59.0,561,4.42,4.46,2.71
44405,0.55,Ideal,H,SI1,60.8,56.0,1584,5.3,5.33,3.23
19795,1.22,Ideal,G,VS2,61.4,56.0,8362,6.9,6.88,4.23
39135,0.41,Premium,G,VS2,62.4,58.0,1061,4.76,4.72,2.96
36839,0.37,Premium,G,VS1,61.4,58.0,957,4.61,4.58,2.82
622,0.75,Very Good,F,SI2,59.8,56.0,2840,5.85,5.92,3.52
22023,0.42,Ideal,J,VS2,62.0,55.0,628,4.81,4.87,3.0
20709,0.31,Premium,H,VVS2,62.6,60.0,625,4.29,4.33,2.7
